LINK_ID,F_NODE,T_NODE,L1,L2,L3,L4,L5,L6,CHK
3880366600,3880052800,3880146000,3880366800, , , , , ,1
3880366700,3880146100,3880146000,3880366500, , , , , ,1
3880366800,3880146000,3880146100,3880366900,3880367100, , , , ,1
3880366900,3880146100,3880146200,3880025202,3880407700, , , , ,1
3880367000,3880146300,3880146100,3880366700,3880366900, , , , ,1
3880367100,3880146100,3880146300,3880025101,3880025203, , , , ,1
3880367200,3880146200,3880146100,3880366700,3880367100, , , , ,1
3880395500,3880155700,3880042700,3880143400,3880143501,3880144201, , , ,1
3880395600,3880043500,3880155700,3880395500,3880396000,3880396600, , , ,1
3880395700,3880042700,3880155700,3880395800,3880396000,3880396600, , , ,1
3880395800,3880155700,3880043500,3880139300,3880139500, , , , ,1
3880395900,3880044100,3880155900,3880396200,3880396800,3880397200, , , ,1
3880396000,3880155700,3880155800,3880396101,3880396900, , , , ,1
3880396101,3880155800,3880042201,3880396102,3880766700, , , , ,1
3880396102,3880042201,3880042200,3880143601,3880143801, , , , ,1
3880396200,3880155900,3880155700,3880395500,3880395800,3880396000, , , ,1
3880396300,3880155900,3880044100,3880844701,3880139100,3880139400, , , ,1
3880396400,3880155800,3880155700,3880395500,3880395800,3880396600, , , ,1
3880396501,3880042200,3880042201,3880396502,3880766700, , , , ,1
3880396502,3880042201,3880155800,3880396400,3880396900, , , , ,1
3880396600,3880155700,3880155900,3880396300,3880396800,3880397200, , , ,1
3880396700,3880156100,3880155800,3880396101,3880396400, , , , ,1
3880396800,3880155900,3880156100,3880396700,3880397800,3880398500, , , ,1
3880396900,3880155800,3880156100,3880397000,3880397800,3880398500, , , ,1
3880397000,3880156100,3880155900,3880396200,3880396300,3880397200, , , ,1
3880397100,3880156200,3880155900,3880396200,3880396300,3880396800, , , ,1
3880397200,3880155900,3880156200,3880397401,3880397601,3880397900, , , ,1
3880397301,3880045100,3880156201,3880830300,3880397302, , , , ,1
3880397302,3880156201,3880156200,3880397100,3880397601,3880397900, , , ,1
3880397401,3880156200,3880156201,3880830300,3880397402, , , , ,1
3880397402,3880156201,3880045100,3880138800,3880138700, , , , ,1
3880397501,3880156400,3880156202,3880830100,3880397502, , , , ,1
3880397502,3880156202,3880156200,3880397100,3880397401,3880397900, , , ,1
3880397601,3880156200,3880156202,3880830100,3880397602, , , , ,1
3880397602,3880156202,3880156400,3880398800,3880399101, , , , ,1
3880397700,3880156500,3880156100,3880396700,3880397000,3880398500, , , ,1
3880397800,3880156100,3880156500,3880398000,3880399400,3880399500, , , ,1
3880397900,3880156200,3880156500,3880397700,3880399400,3880399500, , , ,1
3880398000,3880156500,3880156200,3880397100,3880397401,3880397601, , , ,1
3880398101,3880046000,3880156601,3880398103,3880758500, , , , ,1
3880398103,3880156601,3880156602,3880830500,3880398104, , , , ,1
3880398104,3880156602,3880156600,3880398700,3880399700,3880400000, , , ,1
3880398202,3880156601,3880046000,3880138501,3880138600, , , , ,1
3880398203,3880156600,3880156602,3880830500,3880398204, , , , ,1
3880398204,3880156602,3880156601,3880398202,3880758500, , , , ,1
3880398300,3880156900,3880156000,3880117102,3880117202, , , , ,1
3880398400,3880156800,3880156100,3880396700,3880397000,3880397800, , , ,1
3880398500,3880156100,3880156800,3880399600,3880400600,3880400700, , , ,1
3880398600,3880156000,3880156900,3880402101,3880401003, , , , ,1
3880398700,3880156600,3880156400,3880397501,3880399101, , , , ,1
3880398800,3880156400,3880156600,3880398203,3880399700,3880400000, , , ,1
3880399101,3880156400,3880156701,3880830900,3880399103, , , , ,1
3880399103,3880156701,3880156702,3880399104,3880759500, , , , ,1
3880399104,3880156702,3880156700,3880399300,3880400200,3880400300, , , ,1
3880399202,3880156701,3880156400,3880397501,3880398800, , , , ,1
3880399203,3880156700,3880156702,3880399204,3880759500, , , , ,1
3880399204,3880156702,3880156701,3880830900,3880399202, , , , ,1
3880399300,3880156700,3880156500,3880397700,3880398000,3880399500, , , ,1
3880399400,3880156500,3880156700,3880399203,3880400200,3880400300, , , ,1
3880399500,3880156500,3880156800,3880398400,3880400600,3880400700, , , ,1
3880399600,3880156800,3880156500,3880397700,3880398000,3880399400, , , ,1
3880399700,3880156600,3880157100,3880400100,3880401100,3880401700, , , ,1
3880399800,3880157100,3880156600,3880398203,3880398700,3880400000, , , ,1
3880399900,3880157200,3880156600,3880398203,3880398700,3880399700, , , ,1
3880400000,3880156600,3880157200,3880121602,3880121702, , , , ,1
3880400100,3880157100,3880156700,3880399203,3880399300,3880400300, , , ,1
3880400200,3880156700,3880157100,3880399800,3880401100,3880401700, , , ,1
3880400300,3880156700,3880157300,3880400500,3880401900,3880401500, , , ,1
3880400400,3880157300,3880156700,3880399203,3880399300,3880400200, , , ,1
3880400500,3880157300,3880156800,3880398400,3880399600,3880400700, , , ,1
3880400600,3880156800,3880157300,3880400400,3880401900,3880401500, , , ,1
3880400700,3880156800,3880157400,3880400901,3880401800,3880403101, , , ,1
3880400800,3880157400,3880156800,3880398400,3880399600,3880400600, , , ,1
3880400901,3880157400,3880156901,3880400903,3880764700, , , , ,1
3880400903,3880156901,3880156902,3880832300,3880400904, , , , ,1
3880401800,3880157400,3880157500,3880402400,3880403501, , , , ,1
3880401900,3880157300,3880157700,3880402200,3880403600,3880403701, , , ,1
3880402000,3880157700,3880157300,3880400400,3880400500,3880401500, , , ,1
3880402101,3880156900,3880041902,3880402103,3880764500, , , , ,1
3880406702,3880158601,3880158600,3880404200,3880404300,3880406100, , , ,1
3880402103,3880041902,3880041903,3880832500,3880402105, , , , ,1
3880402105,3880041903,3880041904,3880832900,3880402106, , , , ,1
3880402106,3880041904,3880041900,3880404900,3880405201, , , , ,1
3880402200,3880157700,3880157500,3880401600,3880403501, , , , ,1
3880402302,3880041902,3880156900,3880398300,3880401003, , , , ,1
3880402304,3880041903,3880041902,3880402302,3880764500, , , , ,1
3880402305,3880041900,3880041904,3880832900,3880402306, , , , ,1
3880402306,3880041904,3880041903,3880832500,3880402304, , , , ,1
3880402400,3880157500,3880157700,3880402000,3880403600,3880403701, , , ,1
3880402500,3880157800,3880157600,3880402700,3880401200,3880401300, , , ,1
3880402600,3880157600,3880157800,3880403003,3880404001,3880404100, , , ,1
3880402700,3880157600,3880157900,3880403200,3880404500,3880404600, , , ,1
3880402800,3880157900,3880157600,3880402600,3880401200,3880401300, , , ,1
3880402901,3880158000,3880157801,3880831300,3880402903, , , , ,1
3880402903,3880157801,3880157802,3880831100,3880402904, , , , ,1
3880402904,3880157802,3880157800,3880402500,3880404001,3880404100, , , ,1
3880403002,3880157801,3880158000,3880122002,3880122104, , , , ,1
3880403003,3880157800,3880157802,3880831100,3880403004, , , , ,1
3880403004,3880157802,3880157801,3880831300,3880403002, , , , ,1
3880403101,3880157400,3880158701,3880844901,3880403102,3880762900, , , ,1
3880403102,3880158701,3880158700,3880405300,3880406600, , , , ,1
3880403200,3880157900,3880157700,3880402000,3880402200,3880403701, , , ,1
3880403302,3880157501,3880157500,3880402400,3880401600, , , , ,1
3880403303,3880158400,3880157502,3880844801,3880831700,3880403304, , , ,1
3880403901,3880158300,3880157803,3880403902,3880761300,3880761500, , , ,1
3880403902,3880157803,3880157800,3880402500,3880403003,3880404100, , , ,1
3880404001,3880157800,3880157803,3880404002,3880761300,3880761500, , , ,1
3880404002,3880157803,3880158300,3880122003,3880122103, , , , ,1
3880404100,3880157800,3880158600,3880404300,3880406100,3880406901, , , ,1
3880404200,3880158600,3880157800,3880402500,3880403003,3880404001, , , ,1
3880404300,3880158600,3880157900,3880402800,3880403200,3880404500, , , ,1
3880404400,3880158200,3880158100,3880117700, , , , , ,1
3880404500,3880157900,3880158800,3880405401,3880406501, , , , ,1
3880404600,3880157900,3880158600,3880404200,3880406100,3880406901, , , ,1
3880404700,3880158800,3880157900,3880402800,3880403200,3880404600, , , ,1
3880404800,3880158100,3880158200,3880405100, , , , , ,1
3880404900,3880041900,3880158200,3880404400, , , , , ,1
3880405001,3880158500,3880041901,3880405002,3880765500, , , , ,1
3880405002,3880041901,3880041900,3880402305,3880404900, , , , ,1
3880405100,3880158200,3880041900,3880402305,3880405201, , , , ,1
3880405201,3880041900,3880041901,3880405202,3880765500, , , , ,1
3880405202,3880041901,3880158500,3880405500,3880406000, , , , ,1
3880405401,3880158800,3880158401,3880405402,3880764100, , , , ,1
3880405402,3880158401,3880158400,3880403303,3880405800,3880403801, , , ,1
3880405601,3880158400,3880158401,3880405602,3880764100, , , , ,1
3880405602,3880158401,3880158800,3880404700,3880406501, , , , ,1
3880405800,3880158400,3880159100,3880406800,3880407400, , , , ,1
3880405900,3880159100,3880158400,3880403303,3880405601,3880403801, , , ,1
3880406100,3880158600,3880158900,3880406301,3880407100,3880763900, , , ,1
3880406301,3880158900,3880158801,3880406302,3880764000, , , , ,1
3880406302,3880158801,3880158800,3880404700,3880405401, , , , ,1
3880406400,3880158900,3880158600,3880404200,3880404300,3880406901, , , ,1
3880406501,3880158800,3880158801,3880406502,3880764000, , , , ,1
3880406502,3880158801,3880158900,3880406400,3880407100,3880763900, , , ,1
3880406701,3880159200,3880158601,3880830700,3880831500,3880406702, , , ,1
3880406800,3880159100,3880159000,3880406200,3880405700, , , , ,1
3880406901,3880158600,3880158601,3880830700,3880831500,3880406902, , , ,1
3880406902,3880158601,3880159200,3880122004,3880122102,3880761600, , , ,1
3880407000,3880159000,3880159100,3880405900,3880407400, , , , ,1
3880407100,3880158900,3880159300,3880407200,3880407600, , , , ,1
3880407200,3880159300,3880159100,3880405900,3880406800, , , , ,1
3880407300,3880159300,3880158900,3880406301,3880406400,3880763900, , , ,1
3880407400,3880159100,3880159300,3880407300,3880407600, , , , ,1
3880407500,3880044000,3880159300,3880407200,3880407300, , , , ,1
3880407600,3880159300,3880044000,3880122101,3880122201, , , , ,1
3880407700,3880146200,3880005400,3880009700,3880011200, , , , ,1
3880407800,3880005400,3880146200,3880025202,3880367200, , , , ,1
3880407900,3880007400,3880159400,3880408100, , , , , ,1
3880408000,3880159400,3880007400,3880111101,3880111300,3880112201, , , ,1
3880408100,3880159400,3880159500,3880408300, , , , , ,1
3880408200,3880159500,3880159400,3880408000, , , , , ,1
3880408300,3880159500,3880049000,3880153700,3880153800, , , , ,1
3880408400,3880049000,3880159500,3880408200, , , , , ,1
3880551900,3880286400,3880286500,3880551800, , , , , ,2
3880552000,3880203400,3880203300,3880794200,3880560200,3880562100, , , ,1
3880552100,3880203300,3880203400,3880552300,3880560400,3880562300, , , ,1
3880545000,3880198900,3880049100,3880010702,3880123800, , , , ,1
3880545100,3880049100,3880198900,3880545301,1451045500, , , , ,1
3880545202,3880198901,3880198900,3880545000,1451045500, , , , ,1
3880545301,3880198900,3880198901,3880612500,3880545302, , , , ,1
3880551800,3880286500,3880286400,3880551400,3880551600, , , , ,1
3880551000,3880263600,3880050500,3880110201,3880139901,3880140000, , , ,1
3880551100,3880050500,3880263600,3880551000, , , , , ,2
3880551200,3880286300,3880286200,3880551700,3880772400, , , , ,1
3880551300,3880286200,3880286300,3880551500,3880772700,3880835500, , , ,1
3880551400,3880286400,3880286300,3880551200,3880772700,3880835500, , , ,1
3880551500,3880286300,3880286400,3880551900,3880551600, , , , ,1
3880551600,3880286400,3880286200,3880551300,3880772400, , , , ,1
3880551700,3880286200,3880286400,3880551900,3880551400, , , , ,1
3880552800,3880013203,3880011002,3880553000, , , , , ,1
3880552900,3880011002,3880013203,3880844201,3880027804, , , , ,1
3880553000,3880011002,3880011000,3880022709, , , , , ,1
3880553100,3880011000,3880011002,3880552900, , , , , ,1
3880553200,3880203700,3880057102,3880156804,3880156904, , , , ,1
3880553300,3880057102,3880203700,3880553500,3880560100,3880561200, , , ,1
3880553400,3880203800,3880203700,3880553200,3880560100,3880561200, , , ,1
3880553500,3880203700,3880203800,3880553700,3880560800, , , , ,1
3880553600,3880203900,3880203800,3880553400,3880560800, , , , ,1
3880553700,3880203800,3880203900,3880559600,3880559900,3880561000, , , ,1
3880553800,3880203600,3880057106,3880156608,3880156708, , , , ,1
3880553900,3880057106,3880203600,3880552400,3880552600, , , , ,1
3880554400,3880204600,3880057103,3880794500,3880156603,3880156702, , , ,1
3880554500,3880057103,3880204600,3880564400,3880564700, , , , ,1
3880554600,3880202400,3880202100,3880557200,3880557500, , , , ,1
3880554700,3880202100,3880202400,3880558300,3880559500, , , , ,1
3880554800,3880202900,3880057200,3880156601,3880555100,3880555700, , , ,1
3880554900,3880057200,3880202900,3880794000,3880561700, , , , ,1
3880555000,3880203000,3880057200,3880156601,3880554900,3880555700, , , ,1
3880555100,3880057200,3880203000,3880555300,3880559400, , , , ,1
3880555200,3880203100,3880203000,3880555000,3880559400, , , , ,1
3880555300,3880203000,3880203100,3880555500, , , , , ,1
3880555400,3880203200,3880203100,3880555200, , , , , ,1
3880555500,3880203100,3880203200,3880555600,3880564500, , , , ,1
3880555600,3880203200,3880057200,3880156601,3880554900,3880555100, , , ,1
3880555700,3880057200,3880203200,3880555400,3880564500, , , , ,1
3880555800,3880201400,3880201300,3880556100, , , , , ,1
3880555900,3880201300,3880201400,1961040900, , , , , ,1
3880556000,3880201500,3880201300,3880555900, , , , , ,1
3880556100,3880201300,3880201500,3880556300,3880557300, , , , ,1
3880556200,3880201600,3880201500,3880556000,3880557300, , , , ,1
3880556300,3880201500,3880201600,3880556500,3880557100, , , , ,1
3880556400,3880201700,3880201600,3880556200,3880557100, , , , ,1
3880556500,3880201600,3880201700,3880556700,3880556900, , , , ,1
3880556600,3880201800,3880201700,3880556400,3880556900, , , , ,1
3880556700,3880201700,3880201800,3880556600, , , , , ,2
3880556800,3880201900,3880201700,3880556400,3880556700, , , , ,1
3880556900,3880201700,3880201900,3880556800, , , , , ,2
3880557000,3880202000,3880201600,3880556200,3880556500, , , , ,1
3880557100,3880201600,3880202000,3880557000, , , , , ,2
3880557200,3880202100,3880201500,3880556000,3880556300, , , , ,1
3880557300,3880201500,3880202100,3880554700,3880557500, , , , ,1
3880557400,3880202200,3880202100,3880554700,3880557200, , , , ,1
3880557500,3880202100,3880202200,3880557700,3880557900, , , , ,1
3880557600,3880202600,3880202200,3880557400,3880557900, , , , ,1
3880557700,3880202200,3880202600,3880558600, , , , , ,1
3880557800,3880202300,3880202200,3880557400,3880557700, , , , ,1
3880557900,3880202200,3880202300,3880558000,3880558700, , , , ,1
3880558000,3880202300,3880057400,3880142601,3880558500,3880559300, , , ,1
3880558100,3880057400,3880202300,3880557800,3880558700, , , , ,1
3880558200,3880202500,3880202400,3880554600,3880559500, , , , ,1
3880558300,3880202400,3880202500,3880558400,3880558900, , , , ,1
3880558400,3880202500,3880057400,3880142601,3880558100,3880559300, , , ,1
3880558500,3880057400,3880202500,3880558200,3880558900, , , , ,1
3880558600,3880202600,3880202300,3880557800,3880558000, , , , ,1
3880558700,3880202300,3880202600,3880557600, , , , , ,1
3880558800,3880202700,3880202500,3880558200,3880558400, , , , ,1
3880558900,3880202500,3880202700,3880794100,3880559100, , , , ,1
3880559000,3880202800,3880202700,3880794100,3880558800, , , , ,1
3880559100,3880202700,3880202800,3880559200,3880560300, , , , ,1
3880559200,3880202800,3880057400,3880142601,3880558100,3880558500, , , ,1
3880559300,3880057400,3880202800,3880559000,3880560300, , , , ,1
3880559400,3880203000,3880202400,3880554600,3880558300, , , , ,1
3880559500,3880202400,3880203000,3880555000,3880555300, , , , ,1
3880559600,3880203900,3880014601,3880032402,3880032302, , , , ,1
3880559700,3880014601,3880203900,3880553600,3880559900,3880561000, , , ,1
3880559800,3880204000,3880203900,3880553600,3880559600,3880561000, , , ,1
3880559900,3880203900,3880204000,3880560000,3880561400, , , , ,1
3880560000,3880204000,3880203700,3880553200,3880553500,3880561200, , , ,1
3880560100,3880203700,3880204000,3880559800,3880561400, , , , ,1
3880560200,3880203300,3880202800,3880559000,3880559200, , , , ,1
3880560300,3880202800,3880203300,3880794200,3880552100,3880562100, , , ,1
3880560400,3880203400,3880057302,3880142605,3880142704, , , , ,1
3880560500,3880057302,3880203400,3880552300,3880552000,3880562300, , , ,1
3880560600,3880203500,3880057303,3880142606,3880142706, , , , ,1
3880560700,3880057303,3880203500,3880552200,3880552500,3880554100, , , ,1
3880560800,3880203800,3880014701,3880156403,3880156502, , , , ,1
